BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
Brokered by S H V Real Estate Corp,House for sale,849000,4,3.0,2184.207862,87-01 Commonwealth Blvd,"Bellerose, NY 11426","87-01 Commonwealth BlvdBellerose, NY 11426",United States,New York,Queens County,Queens,Commonwealth Boulevard,"87-01 Commonwealth Blvd, Jamaica, NY 11426, USA",40.7299635,-73.7195673
Brokered by Great Riches Realty,Condo for sale,290000,1,1.0,2184.207862,65-50 Wetherole St Unit Lv,"Rego Park, NY 11374","65-50 Wetherole St Unit LvRego Park, NY 11374",United States,New York,Queens County,Queens,Wetherole Street,"65-50 Wetherole St, Flushing, NY 11374, USA",40.7255887,-73.8589005
Brokered by Great Riches Realty,Condo for sale,290000,1,1.0,2184.207862,65-50 Wetherole St Unit Lv,"Rego Park, NY 11374","65-50 Wetherole St Unit LvRego Park, NY 11374",United States,New York,Queens County,Queens,Wetherole Street,"65-50 Wetherole St, Flushing, NY 11374, USA",40.7255887,-73.8589005
Brokered by Direct Access Real Estate Inc,House for sale,768000,3,2.0,1065.0,32-50 204th St,"Bayside, NY 11361","32-50 204th StBayside, NY 11361",United States,New York,Queens County,Queens,204th Street,"32-50 204th St, Flushing, NY 11361, USA",40.7693375,-73.7854318
Brokered by Charles Rutenberg Realty Inc,Multi-family home for sale,699000,4,2.0,2184.207862,85-30 101st St,"Richmond Hill, NY 11418","85-30 101st StRichmond Hill, NY 11418",United States,New York,Queens County,Queens,101st Street,"85-30 101st St, Jamaica, NY 11418, USA",40.6963847,-73.8472713
Brokered by Scy Realty Team Corp,House for sale,1120000,3,2.0,2184.207862,263-07 57th Ave,"Little Neck, NY 11362","263-07 57th AveLittle Neck, NY 11362",United States,New York,Queens County,Queens,57th Avenue,"263-07 57th Ave., Flushing, NY 11362, USA",40.7639092,-73.7205952
Brokered by E Realty International Corp,House for sale,858000,2,2.0,2184.207862,52-37 84th St,"Elmhurst, NY 11373","52-37 84th StElmhurst, NY 11373",United States,New York,Queens County,Queens,84th Street,"52-37 84th St, Elmhurst, NY 11373, USA",40.7329998,-73.8824499
Brokered by Winzone Realty Inc,Multi-family home for sale,1788000,6,5.0,2184.207862,136-08 Elder Ave,"Flushing, NY 11355","136-08 Elder AveFlushing, NY 11355",United States,New York,Queens County,Queens,Elder Avenue,"136-8 Elder Ave, Flushing, NY 11355, USA",40.7494508,-73.8284569
Brokered by Prime Realty,House for sale,879000,3,2.0,2184.207862,66-18 Gray St,"Middle Village, NY 11379","66-18 Gray StMiddle Village, NY 11379",United States,New York,Queens County,Queens,Gray Street,"66-18 Gray St, Flushing, NY 11379, USA",40.714999,-73.878128
Brokered by East Point Realty LLC,Multi-family home for sale,940000,9,4.0,2184.207862,146-13 105th Ave,"Jamaica, NY 11435","146-13 105th AveJamaica, NY 11435",United States,New York,Queens County,Queens,105th Avenue,"146-13 105th Ave, Jamaica, NY 11435, USA",40.6946299,-73.8051802
Brokered by Landmark International R E Llc,House for sale,865000,3,3.0,2184.207862,50-39 61st St,"Woodside, NY 11377","50-39 61st StWoodside, NY 11377",United States,New York,Queens County,Queens,61st Street,"50-39 61st St, Flushing, NY 11377, USA",40.7359218,-73.9035224
Brokered by Skylight Real Estate Consultan,House for sale,799999,3,3.0,1444.0,106-10 217th St,"Jamaica, NY 11429","106-10 217th StJamaica, NY 11429",United States,New York,Queens County,Queens,217th Street,"106-10 217th St, Jamaica, NY 11429, USA",40.7110987,-73.741186
Brokered by Winzone Realty Inc,House for sale,1295000,3,1.0,2184.207862,47-17 39th Ave,"Sunnyside, NY 11104","47-17 39th AveSunnyside, NY 11104",United States,New York,Queens County,Queens,39th Avenue,"47-17 39th Ave, Long Island City, NY 11104, USA",40.7493551,-73.9158547
Brokered by Keller Williams Legendary,Townhouse for sale,1299999,5,5.0,3134.0,64-14 Beach Front Rd,"Arverne, NY 11692","64-14 Beach Front RdArverne, NY 11692",United States,New York,Queens County,Queens,Beach Front Road,"6414 Beach Front Rd, Far Rockaway, NY 11692, USA",40.5883339,-73.7934039
Brokered by United Realty Associates,House for sale,2780000,5,6.0,3045.0,150-32 Sullivan Dr,"Whitestone, NY 11357","150-32 Sullivan DrWhitestone, NY 11357",United States,New York,Queens County,Queens,Sullivan Drive,"150-32 Sullivan Dr, Whitestone, NY 11357, USA",40.7967438,-73.8160751
Brokered by Sold By Bart R E Partners Inc,House for sale,800000,3,2.0,2184.207862,69-10 Penelope Ave,"Middle Village, NY 11379","69-10 Penelope AveMiddle Village, NY 11379",United States,New York,Queens County,Queens,Penelope Avenue,"69-10 Penelope Ave, Flushing, NY 11379, USA",40.71593,-73.8858453
Brokered by Tiffany Moves You Inc,Multi-family home for sale,1275000,3,4.0,2184.207862,43-02 Orient Ave,"Douglaston, NY 11363","43-02 Orient AveDouglaston, NY 11363",United States,New York,Queens County,Queens,Orient Avenue,"43-2 Orient Ave, Douglaston, NY 11363, USA",40.7675169,-73.7439734
Brokered by Exp Realty,Multi-family home for sale,1390000,6,5.0,2245.0,104-30 219th St,"Jamaica, NY 11429","104-30 219th StJamaica, NY 11429",United States,New York,Queens County,Queens,219th Street,"104-30 219th St, Jamaica, NY 11429, USA",40.7111134,-73.7361784
Brokered by BLACKWATER ASSOCIATES INC,Mobile house for sale,1288000,6,3.0,2184.207862,31-50 Buell St,"East Elmhurst, NY 11369","31-50 Buell StEast Elmhurst, NY 11369",United States,New York,Queens County,Queens,Buell Street,"31-50 Buell St, Flushing, NY 11369, USA",40.760908,-73.861558
Brokered by Sweet Key Realty Group Inc,House for sale,1630000,7,4.0,2184.207862,47-34 Glenwood St,"Little Neck, NY 11362","47-34 Glenwood StLittle Neck, NY 11362",United States,New York,Queens County,Queens,Glenwood Street,"47-34 Glenwood St, Flushing, NY 11362, USA",40.7704732,-73.7318799
Brokered by EXIT REALTY ACHIEVE,Multi-family home for sale,689888,3,2.0,1300.0,11431 120th St,"South Ozone Park, NY 11420","11431 120th StSouth Ozone Park, NY 11420",United States,New York,Queens County,Queens,120th Street,"114-31 120th St, Jamaica, NY 11420, USA",40.6780811,-73.8188973
Brokered by RE MAX 1st Choice,House for sale,1750000,4,4.0,3645.0,2-11 147 St,"Whitestone, NY 11357","2-11 147 StWhitestone, NY 11357",United States,New York,Queens County,Queens,147th Street,"2-11 147th St, Flushing, NY 11357, USA",40.7968959,-73.822999
Brokered by Douglas Elliman - Bayside,Townhouse for sale,815000,3,2.0,2184.207862,62-14 80th St,"Middle Village, NY 11379","62-14 80th StMiddle Village, NY 11379",United States,New York,Queens County,Queens,80th Street,"62-14 80th St, Flushing, NY 11379, USA",40.722658,-73.877617
Brokered by Best American Homes Inc,Multi-family home for sale,989000,5,3.0,2184.207862,34-21 83rd St,"Jackson Heights, NY 11372","34-21 83rd StJackson Heights, NY 11372",United States,New York,Queens County,Queens,83rd Street,"34-21 83rd St, Flushing, NY 11372, USA",40.7531679,-73.8836878
Brokered by Keller Williams Realty Greater Nassau,House for sale,2299000,6,4.0,2184.207862,99-07 70th Ave,"Forest Hills, NY 11375","99-07 70th AveForest Hills, NY 11375",United States,New York,Queens County,Queens,70th Avenue,"99-07 70th Ave, Flushing, NY 11375, USA",40.7171982,-73.8496941
Brokered by Tapestry Real Estate of Queens,House for sale,1225000,4,2.0,1960.0,36-19 217 St,"Bayside, NY 11361","36-19 217 StBayside, NY 11361",United States,New York,Queens County,Queens,217th Street,"36-19 217th St, Flushing, NY 11361, USA",40.7684802,-73.7666662
Brokered by EXIT REALTY ONE,House for sale,849000,3,2.0,2184.207862,85-05 Eliot Ave,"Rego Park, NY 11374","85-05 Eliot AveRego Park, NY 11374",United States,New York,Queens County,Queens,Eliot Avenue,"85-05 Eliot Ave, Flushing, NY 11374, USA",40.7282284,-73.8732527
Brokered by Winzone Realty Inc,House for sale,1350000,4,3.0,1760.0,75-57 186th St,"Fresh Meadows, NY 11366","75-57 186th StFresh Meadows, NY 11366",United States,New York,Queens County,Queens,186th Street,"75-57 186th St, Flushing, NY 11366, USA",40.7293576,-73.7830175
Brokered by Keystone Realty USA Corp,House for sale,599000,4,2.0,2184.207862,106-09 169th St,"Jamaica, NY 11433","106-09 169th StJamaica, NY 11433",United States,New York,Queens County,Queens,169th Street,"106-09 169th St, Jamaica, NY 11433, USA",40.7003331,-73.7875164
Brokered by Alexiou Realty,Multi-family home for sale,1049000,3,2.0,2184.207862,20-46 41st St,"Astoria, NY 11105","20-46 41st StAstoria, NY 11105",United States,New York,Queens County,Queens,41st Street,"20-46 41st St, Astoria, NY 11105, USA",40.7751162,-73.902397
Brokered by Alexiou Realty,Multi-family home for sale,1049000,3,2.0,2184.207862,20-46 41st St,"Astoria, NY 11105","20-46 41st StAstoria, NY 11105",United States,New York,Queens County,Queens,41st Street,"20-46 41st St, Astoria, NY 11105, USA",40.7751162,-73.902397
Brokered by E Realty International Corp,House for sale,899000,4,2.0,1200.0,22-15 Whitestone Expy,"Whitestone, NY 11357","22-15 Whitestone ExpyWhitestone, NY 11357",United States,New York,Queens County,Queens,Whitestone Expressway,"22-15 Whitestone Expy, Whitestone, NY 11357, USA",40.7791608,-73.8257555
Brokered by Realty Trends Corp,House for sale,599000,4,4.0,2100.0,22-63 Nameoke Ave,"Far Rockaway, NY 11691","22-63 Nameoke AveFar Rockaway, NY 11691",United States,New York,Queens County,Queens,Nameoke Avenue,"22-63 Nameoke Ave, Far Rockaway, NY 11691, USA",40.6083635,-73.7565424
Brokered by PREMIERE REAL ESTATE GROUP INC,House for sale,479000,4,2.0,1800.0,140-27 183rd St,"Springfield Gardens, NY 11413","140-27 183rd StSpringfield Gardens, NY 11413",United States,New York,Queens County,Queens,183rd Street,"140-27 183rd St, Jamaica, NY 11413, USA",40.6714818,-73.7606794
Brokered by PREMIERE REAL ESTATE GROUP INC,House for sale,479000,4,2.0,1800.0,140-27 183rd St,"Springfield Gardens, NY 11413","140-27 183rd StSpringfield Gardens, NY 11413",United States,New York,Queens County,Queens,183rd Street,"140-27 183rd St, Jamaica, NY 11413, USA",40.6714818,-73.7606794
Brokered by Tscherne Realty Inc,House for sale,758000,3,2.0,1760.0,83-12 Doran Ave,"Glendale, NY 11385","83-12 Doran AveGlendale, NY 11385",United States,New York,Queens County,Queens,Doran Avenue,"83-12 Doran Ave, Flushing, NY 11385, USA",40.708633,-73.865415
Brokered by All Going Realty Llc,House for sale,1475000,5,4.0,1928.0,911 Hicksville Rd,"Far Rockaway, NY 11691","911 Hicksville RdFar Rockaway, NY 11691",United States,New York,Queens County,Queens,Hicksville Road,"911 Hicksville Rd, Far Rockaway, NY 11691, USA",40.5999698,-73.7455103
Brokered by Mitra Hakimi Realty Group LLC,House for sale,978000,3,2.0,2184.207862,48-49 196th St,"Fresh Meadows, NY 11365","48-49 196th StFresh Meadows, NY 11365",United States,New York,Queens County,Queens,196th Street,"73-48 196th St, Flushing, NY 11366, USA",40.7337126,-73.7765367
Brokered by RE MAX Frontier,Townhouse for sale,790000,3,2.0,1596.0,25-23 120th St,"Flushing, NY 11354","25-23 120th StFlushing, NY 11354",United States,New York,Queens County,Queens,120th Street,"25-23 120th St, Flushing, NY 11354, USA",40.7761945,-73.8477672
Brokered by Exit All Seasons Realty,House for sale,611999,3,2.0,2184.207862,115-33 227th St,"Cambria Heights, NY 11411","115-33 227th StCambria Heights, NY 11411",United States,New York,Queens County,Queens,227th Street,"115-33 227th St, Cambria Heights, NY 11411, USA",40.6973209,-73.7315945
Brokered by COMPASS,Multi-family home for sale,1199000,4,3.0,1848.0,73-38 199th St,"Fresh Meadows, NY 11366","73-38 199th StFresh Meadows, NY 11366",United States,New York,Queens County,Queens,199th Street,"73-38 199th St, Flushing, NY 11366, USA",40.7349473,-73.7733194
Brokered by E Realty International Corp,House for sale,1480000,4,4.0,1596.0,30-07 143rd St,"Flushing, NY 11354","30-07 143rd StFlushing, NY 11354",United States,New York,Queens County,Queens,143rd Street,"30-07 143rd St, Flushing, NY 11354, USA",40.7699832,-73.8257555
Brokered by EXIT ALL SEASONS REALTY,House for sale,699900,3,2.0,1240.0,62-22 65th St,"Middle Village, NY 11379","62-22 65th StMiddle Village, NY 11379",United States,New York,Queens County,Queens,65th Street,"62-22 65th St, Queens, NY 11379, USA",40.71397,-73.8970573
Brokered by Corcoran Long Island City,Multi-family home for sale,2495000,3,4.0,2184.207862,69-04 Ditmars Blvd,"Queens, NY 11370","69-04 Ditmars BlvdQueens, NY 11370",United States,New York,Queens County,Queens,Ditmars Boulevard,"69-04 Ditmars Blvd, Flushing, NY 11370, USA",40.7679759,-73.899664
Brokered by Signature Premier Properties,House for sale,1350000,3,3.0,2184.207862,76-73 173rd St,"Fresh Meadows, NY 11366","76-73 173rd StFresh Meadows, NY 11366",United States,New York,Queens County,Queens,173rd Street,"76-73 173rd St, Flushing, NY 11366, USA",40.724706,-73.7957477
Brokered by RE MAX 1st Choice,House for sale,1375000,6,2.0,1596.0,33-14 154th St,"Flushing, NY 11354","33-14 154th StFlushing, NY 11354",United States,New York,Queens County,Queens,154th Street,"33-14 154th St, Flushing, NY 11354, USA",40.7681033,-73.8107752
Brokered by Keller Williams Realty Liberty,Pending,1399000,5,4.0,2184.207862,84-26 87th St,"Woodhaven, NY 11421","84-26 87th StWoodhaven, NY 11421",United States,New York,Queens County,Queens,87th Street,"84-26 87th St, Woodhaven, NY 11421, USA",40.6960034,-73.8584205
Brokered by Voro Llc,Multi-family home for sale,948000,7,3.0,2184.207862,194-08 116th Ave,"Saint Albans, NY 11412","194-08 116th AveSaint Albans, NY 11412",United States,New York,Queens County,Queens,116th Avenue,"194-08 116th Ave, Jamaica, NY 11412, USA",40.694328,-73.7581979
Brokered by Keller Williams Realty Liberty,Pending,1399000,5,4.0,2184.207862,84-26 87th St,"Woodhaven, NY 11421","84-26 87th StWoodhaven, NY 11421",United States,New York,Queens County,Queens,87th Street,"84-26 87th St, Woodhaven, NY 11421, USA",40.6960034,-73.8584205
Brokered by EXP Realty,House for sale,880000,3,2.0,2184.207862,41-39 56th St,"Woodside, NY 11377","41-39 56th StWoodside, NY 11377",United States,New York,Queens County,Queens,56th Street,"41-39 56th St, Woodside, NY 11377, USA",40.7439956,-73.908547
"Brokered by Century 21 Amiable Realty Group II, Inc.",House for sale,829000,4,2.0,1680.0,159-31 80th St,"Howard Beach, NY 11414","159-31 80th StHoward Beach, NY 11414",United States,New York,Queens County,Queens,80th Street,"159-31 80th St, Jamaica, NY 11414, USA",40.6565796,-73.8516349
Brokered by Key Impact Realty Group Inc,Multi-family home for sale,2280000,6,5.0,2184.207862,137-06 Oak Ave,"Flushing, NY 11355","137-06 Oak AveFlushing, NY 11355",United States,New York,Queens County,Queens,Oak Avenue,"137-06 Oak Ave, Flushing, NY 11355, USA",40.7472951,-73.8164494
Brokered by Voro Llc,Co-op for sale,278999,1,1.0,2184.207862,5811 251st St Unit Upper,"Little Neck, NY 11362","5811 251st St Unit UpperLittle Neck, NY 11362",United States,New York,Queens County,Queens,251st Street,"58- 11 251st St, Little Neck, NY 11362, USA",40.7601741,-73.728329
Brokered by Key Impact Realty Group Inc,Multi-family home for sale,2280000,6,5.0,2184.207862,137-06 Oak Ave,"Flushing, NY 11355","137-06 Oak AveFlushing, NY 11355",United States,New York,Queens County,Queens,Oak Avenue,"137-06 Oak Ave, Flushing, NY 11355, USA",40.7472951,-73.8164494
Brokered by Stonegate Real Estate,Townhouse for sale,1049000,3,1.0,1224.0,67101 Dartmouth St,"Forest Hills, NY 11375","67101 Dartmouth StForest Hills, NY 11375",United States,New York,Queens County,Queens,Dartmouth Street,"67-101 Dartmouth St, Flushing, NY 11375, USA",40.7207542,-73.8537801
Brokered by Keller Williams Realty Liberty,Multi-family home for sale,998000,6,3.0,1872.0,59-38 Linden St,"Ridgewood, NY 11385","59-38 Linden StRidgewood, NY 11385",United States,New York,Queens County,Queens,Linden Street,"59-38 Linden St, Flushing, NY 11385, USA",40.7086372,-73.9026067
Brokered by Daniel Gale Sotheby's International Realty,House for sale,749000,2,1.0,2184.207862,164-30 77th Rd,"Fresh Meadows, NY 11366","164-30 77th RdFresh Meadows, NY 11366",United States,New York,Queens County,Queens,77th Road,"164-30 77th Rd, Flushing, NY 11366, USA",40.7236718,-73.8030548
Brokered by RUMIC Realty Inc,House for sale,859000,3,3.0,2184.207862,100-03 205th Pl,"Hollis, NY 11423","100-03 205th PlHollis, NY 11423",United States,New York,Queens County,Queens,205th Place,"100-03 205th Pl, Jamaica, NY 11423, USA",40.71176,-73.753743
Brokered by Exp Realty,House for sale,950000,4,3.0,1746.0,104-02 223rd St,"Queens Village, NY 11429","104-02 223rd StQueens Village, NY 11429",United States,New York,Queens County,Queens,223rd Street,"104-02 223rd St, Jamaica, NY 11429, USA",40.7107548,-73.7320869
Brokered by Sovereign Realty Of Ny Inc,House for sale,1399000,5,3.0,3375.0,91-09 165th Ave,"Howard Beach, NY 11414","91-09 165th AveHoward Beach, NY 11414",United States,New York,Queens County,Queens,165th Avenue,"91-09 165th Ave, Jamaica, NY 11414, USA",40.6491159,-73.8389887
Brokered by Century Homes Realty Group LLC,Multi-family home for sale,1099000,6,3.0,2018.0,58-15 Granger St,"Corona, NY 11368","58-15 Granger StCorona, NY 11368",United States,New York,Queens County,Queens,Granger Street,"58-15 Granger St, Flushing, NY 11368, USA",40.7385519,-73.8545527
Brokered by B Square Realty,Multi-family home for sale,1299000,3,2.0,2648.0,149-19 46th Ave,"Flushing, NY 11355","149-19 46th AveFlushing, NY 11355",United States,New York,Queens County,Queens,46th Avenue,"149-19 46th Ave, Flushing, NY 11355, USA",40.7544269,-73.8114185
Brokered by Jaymore Realty Llc,House for sale,750000,5,3.0,1500.0,13035 146th St,"South Ozone Park, NY 11436","13035 146th StSouth Ozone Park, NY 11436",United States,New York,Queens County,Queens,146th Street,"130-35 146th St, Jamaica, NY 11436, USA",40.6693291,-73.7924388
Brokered by Exp Realty,Co-op for sale,320000,1,1.0,2184.207862,2 Dartmouth St Apt M28,"Forest Hills, NY 11375","2 Dartmouth St Apt M28Forest Hills, NY 11375",United States,New York,Queens County,Queens,Dartmouth Street,"2 Dartmouth St, Forest Hills, NY 11375, USA",40.7192438,-73.8499268
Brokered by Prestige Homes Ny Inc,Multi-family home for sale,1399000,6,5.0,2500.0,128-17 143rd St,"Jamaica, NY 11436","128-17 143rd StJamaica, NY 11436",United States,New York,Queens County,Queens,143rd Street,"128-17 143rd St, Jamaica, NY 11436, USA",40.6717866,-73.7955639
Brokered by Cypress Estates Realty LLC,Multi-family home for sale,1175000,6,5.0,2184.207862,115-11 142nd St,"Jamaica, NY 11436","115-11 142nd StJamaica, NY 11436",United States,New York,Queens County,Queens,142nd Street,"115-11 142nd St, Jamaica, NY 11436, USA",40.6820237,-73.800217
Brokered by Milgram Brokerage,House for sale,879000,4,2.3738608579684373,1630.0,164-47 73rd Ave,"Fresh Meadows, NY 11366","164-47 73rd AveFresh Meadows, NY 11366",United States,New York,Queens County,Queens,73rd Avenue,"164-47 73rd Ave, Flushing, NY 11366, USA",40.7282179,-73.8032584
Brokered by Jamie & Connie Real Estate Grp,House for sale,755000,2,2.0,2184.207862,202-24 45th Rd,"Bayside, NY 11361","202-24 45th RdBayside, NY 11361",United States,New York,Queens County,Queens,45th Road,"202-24 45th Rd, Flushing, NY 11361, USA",40.7565607,-73.7796734
Brokered by KELLER WILLIAMS REALTY LANDMARK II,House for sale,699000,2,2.0,2184.207862,78-18 74th St,"Glendale, NY 11385","78-18 74th StGlendale, NY 11385",United States,New York,Queens County,Queens,74th Street,"78-18 74th St, Flushing, NY 11385, USA",40.7037872,-73.8752532
Brokered by EXIT REALTY ONE,House for sale,968000,3,2.0,1344.0,61-23 Booth St,"Rego Park, NY 11374","61-23 Booth StRego Park, NY 11374",United States,New York,Queens County,Queens,Booth Street,"61-23 Booth St, Flushing, NY 11374, USA",40.7309404,-73.8683812
Brokered by Douglas Elliman - Roslyn,Multi-family home for sale,1200000,6,6.0,5712.0,71-12 66th St,"Glendale, NY 11385","71-12 66th StGlendale, NY 11385",United States,New York,Queens County,Queens,66th Street,"71-12 66th St, Flushing, NY 11385, USA",40.7023326,-73.8891107
Brokered by REALHome Services & Solutions,House for sale,911600,3,2.0,1596.0,32-26 Parsons Blvd,"Flushing, NY 11354","32-26 Parsons BlvdFlushing, NY 11354",United States,New York,Queens County,Queens,Parsons Boulevard,"32-26 Parsons Blvd, Flushing, NY 11354, USA",40.7685072,-73.8246067
Brokered by Fillmore Real Estate,House for sale,549000,1,2.0,2184.207862,133-38 130th St,"South Ozone Park, NY 11420","133-38 130th StSouth Ozone Park, NY 11420",United States,New York,Queens County,Queens,130th Street,"133-38 130th St, Jamaica, NY 11420, USA",40.669243,-73.809973
Brokered by Sovereign Realty Of Ny Inc,House for sale,519000,3,2.0,1200.0,99-50 164th Ave,"Howard Beach, NY 11414","99-50 164th AveHoward Beach, NY 11414",United States,New York,Queens County,Queens,164th Avenue,"9950 164th Ave, Jamaica, NY 11414, USA",40.651735,-73.830298
Brokered by Brown Harris Stevens Forest Hills LLC,Co-op for sale,549000,2,1.0,2184.207862,110-11 Queens Blvd Unit 6L,"Queens, NY 11375","110-11 Queens Blvd Unit 6LQueens, NY 11375",United States,New York,Queens County,Queens,Queens Boulevard,"110-11 Queens Blvd, Forest Hills, NY 11375, USA",40.7201292,-73.8398387
Brokered by Exp Realty,House for sale,950000,4,4.0,2060.0,115-14 10th Ave,"College Point, NY 11356","115-14 10th AveCollege Point, NY 11356",United States,New York,Queens County,Queens,10th Avenue,"115-14 10th Ave, Flushing, NY 11356, USA",40.7884912,-73.8515778
Brokered by Charles Rutenberg Realty Inc,House for sale,599000,3,2.0,1208.0,88-20 78th St,"Jamaica, NY 11421","88-20 78th StJamaica, NY 11421",United States,New York,Queens County,Queens,78th Street,"88-20 78th St, Jamaica, NY 11421, USA",40.6892122,-73.8634426
Brokered by Keller Williams Rlty Landmark,Pending,1970000,4,4.0,3111.0,303 Knollwood Ave,"Douglaston, NY 11363","303 Knollwood AveDouglaston, NY 11363",United States,New York,Queens County,Queens,Knollwood Avenue,"303 Knollwood Ave, Douglaston, NY 11363, USA",40.7800183,-73.7514697
Brokered by Park Assets Real Estate Corp,House for sale,1700000,3,4.0,2184.207862,137-25 133rd Ave,"Jamaica, NY 11436","137-25 133rd AveJamaica, NY 11436",United States,New York,Queens County,Queens,133rd Avenue,"137-25 133rd Ave, Jamaica, NY 11436, USA",40.6693668,-73.7996259
"Brokered by Century 21 Amiable Realty Group II, Inc.",House for sale,1699888,3,3.0,2275.0,160-14 83rd St,"Howard Beach, NY 11414","160-14 83rd StHoward Beach, NY 11414",United States,New York,Queens County,Queens,83rd Street,"160-14 83rd St, Jamaica, NY 11414, USA",40.6556445,-73.848959
Brokered by Milky Forst Properties Inc,House for sale,3100000,6,4.0,2184.207862,555 Oak Dr,"Far Rockaway, NY 11691","555 Oak DrFar Rockaway, NY 11691",United States,New York,Queens County,Queens,Oak Drive,"555 Oak Dr, Far Rockaway, NY 11691, USA",40.6021451,-73.7401761
Brokered by KELLER WILLIAMS REALTY LANDMARK II,Multi-family home for sale,1250000,6,2.3738608579684373,3312.0,95-18 42 Ave,"Elmhurst, NY 11373","95-18 42 AveElmhurst, NY 11373",United States,New York,Queens County,Queens,42nd Avenue,"95-18 42nd Ave, Elmhurst, NY 11373, USA",40.7459265,-73.868944
Brokered by Jamie & Connie Real Estate Grp,Pending,3100000,4,2.3738608579684373,3600.0,145-38 3rd Ave,"Whitestone, NY 11357","145-38 3rd AveWhitestone, NY 11357",United States,New York,Queens County,Queens,3rd Avenue,"145-38 3rd Ave, Flushing, NY 11357, USA",40.7956412,-73.8246757
Brokered by Real Broker NY LLC,House for sale,1499999,5,3.0,2184.207862,114-15 91st Ave,"Richmond Hill, NY 11418","114-15 91st AveRichmond Hill, NY 11418",United States,New York,Queens County,Queens,91st Avenue,"114-15 91st Ave, Jamaica, NY 11418, USA",40.695043,-73.832656
Brokered by E Realty International Corp,House for sale,1250000,4,3.0,2184.207862,32-15 168th St,"Flushing, NY 11358","32-15 168th StFlushing, NY 11358",United States,New York,Queens County,Queens,168th Street,"32-15 168th St, Flushing, NY 11358, USA",40.7684367,-73.7969886
Brokered by Sowae Corp,House for sale,399000,3,2.3738608579684373,1601.0,104-06 212 St,"Queens, NY 11429","104-06 212 StQueens, NY 11429",United States,New York,Queens County,Queens,212th Street,"104-06 212th St, Jamaica, NY 11417, USA",40.7115495,-73.7464296
Brokered by Keller Williams Rlty Landmark,Multi-family home for sale,1308888,4,3.0,2184.207862,17-20 150th St,"Whitestone, NY 11357","17-20 150th StWhitestone, NY 11357",United States,New York,Queens County,Queens,150th Street,"17-20 150th St, Whitestone, NY 11357, USA",40.7836228,-73.8141298
Brokered by Russo Realty Properties,House for sale,1265000,3,2.0,2184.207862,64-30 72nd St,"Middle Village, NY 11379","64-30 72nd StMiddle Village, NY 11379",United States,New York,Queens County,Queens,72nd Street,"64-30 72nd St, Flushing, NY 11379, USA",40.7151328,-73.8834603
Brokered by RE MAX 1st Choice,House for sale,1280000,4,2.0,2340.0,240-67 Poplar St,"Douglaston, NY 11363","240-67 Poplar StDouglaston, NY 11363",United States,New York,Queens County,Queens,Poplar Street,"240-67 Poplar St, Flushing, NY 11363, USA",40.7690548,-73.7444989
Brokered by B Square Realty,Multi-family home for sale,1090000,5,3.0,2184.207862,507 127th St,"College Point, NY 11356","507 127th StCollege Point, NY 11356",United States,New York,Queens County,Queens,127th Street,"507 127th St, Flushing, NY 11356, USA",40.7922364,-73.8405165
Brokered by Joachim Realty Llc,Co-op for sale,295000,2,1.0,950.0,234-18 131st Ave Unit Lower,"Rosedale, NY 11422","234-18 131st Ave Unit LowerRosedale, NY 11422",United States,New York,Queens County,Queens,131st Avenue,"234-18 131st Ave, Rosedale, NY 11422, USA",40.6778447,-73.7335012
Brokered by RE/MAX City Square,Townhouse for sale,1268000,3,2.0,1513.0,102-37 68th Ave,"Forest Hills, NY 11375","102-37 68th AveForest Hills, NY 11375",United States,New York,Queens County,Queens,68th Avenue,"102-37 68th Ave, Flushing, NY 11375, USA",40.7240812,-73.8521227
Brokered by Prospes Real Estate Corp,House for sale,1250000,4,2.3738608579684373,2184.207862,146-11 Delaware Ave,"Flushing, NY 11355","146-11 Delaware AveFlushing, NY 11355",United States,New York,Queens County,Queens,Delaware Avenue,"146-11 Delaware Ave, Flushing, NY 11355, USA",40.7562704,-73.8180817
Brokered by EXIT REALTY FIRST CHOICE,Land for sale,160000,3,2.3738608579684373,2184.207862,110-42 213th St,"Queens Village, NY 11429","110-42 213th StQueens Village, NY 11429",United States,New York,Queens County,Queens,213th Street,"110-42 213th St, Queens Village, NY 11429, USA",40.7066981,-73.7439122
Brokered by Karten Real Estate Svcs LLC,House for sale,1448000,5,4.0,2000.0,84-19 253rd St,"Bellerose, NY 11426","84-19 253rd StBellerose, NY 11426",United States,New York,Queens County,Queens,253rd Street,"84-19 253rd St, Jamaica, NY 11426, USA",40.735335,-73.7142031
Brokered by Chase Global Realty Corp,Condo for sale,580000,2,2.0,2184.207862,93-05 37th Ave Unit 5A,"Jackson Heights, NY 11372","93-05 37th Ave Unit 5AJackson Heights, NY 11372",United States,New York,Queens County,Queens,37th Avenue,"93-05 37th Ave, Jackson Heights, NY 11372, USA",40.7510826,-73.8738365
